Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/09  13:00:00,383.741202009,25.4178222887,60.8153785072,0.0,62.886420148,41.4019203762,11.6724321599,0.0,10.5075,1.16493215992
 08/09  14:00:00,377.768943951,25.4178222887,62.0108317044,0.0,62.886420148,41.4019203762,11.6722728218,0.0,10.5075,1.16477282177
 08/09  15:00:00,372.555390309,25.4178222887,64.2299083824,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/09  16:00:00,366.670946559,25.4178222887,61.181532792,0.0,62.886420148,41.4019203762,11.6722428152,0.0,10.5075,1.1647428152
 08/09  17:00:00,364.57615507,25.4178222887,59.8143420781,0.0,62.886420148,41.4019203762,11.672113691,0.0,10.5075,1.16461369099
 08/09  18:00:00,355.603527672,25.4178222887,56.6211618635,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/09  19:00:00,341.066341959,25.4178222887,50.0901511728,0.0,41.9242800987,36.8599292233,10.5045902126,0.0,9.34,1.16459021258
 08/09  20:00:00,320.839212773,25.4178222887,43.1117229232,0.0,34.9369000822,32.3179380704,9.33704785963,0.0,8.1725,1.16454785963
 08/09  21:00:00,246.83329291,25.4178222887,49.850474649,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/09  22:00:00,139.362662368,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/09  23:00:00,166.630367624,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925552374,0.0,2.335,1.16425552374
 08/09  24:00:00,149.915373376,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  01:00:00,140.561477467,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  02:00:00,138.286744878,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49919230081,0.0,2.335,1.16419230081
 08/10  03:00:00,138.677191847,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  04:00:00,147.684437801,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  05:00:00,146.62005093,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  06:00:00,226.718341568,25.4178222887,34.4356091749,0.0,13.9747600329,18.6919646116,6.09010917748,0.255874708189,4.67,1.16423446929
 08/10  07:00:00,227.664404059,25.4178222887,19.084551182,0.0,13.9747600329,18.6919646116,4.96130514288,0.271305142878,4.67,0.02
 08/10  08:00:00,305.823940298,25.4178222887,23.5471911185,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/10  09:00:00,341.801588008,25.4178222887,29.0496140135,0.0,62.886420148,41.4019203762,11.671972645,0.0,10.5075,1.16447264499
 08/10  10:00:00,344.206637241,25.4178222887,34.1695453533,0.0,62.886420148,41.4019203762,11.6720890444,0.0,10.5075,1.16458904439
 08/10  11:00:00,358.563181563,25.4178222887,40.0874397012,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/10  12:00:00,363.15867482,25.4178222887,45.7862842586,0.0,62.886420148,41.4019203762,11.6722883075,0.0,10.5075,1.16478830751
 08/10  13:00:00,372.204865207,25.4178222887,51.655749696,0.0,62.886420148,41.4019203762,11.6723084999,0.0,10.5075,1.16480849994
 08/10  14:00:00,369.274665126,25.4178222887,54.7765044398,0.0,62.886420148,41.4019203762,11.6721493357,0.0,10.5075,1.16464933566
 08/10  15:00:00,368.474639058,25.4178222887,59.9707454979,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/10  16:00:00,360.568154685,25.4178222887,56.4867451597,0.0,62.886420148,41.4019203762,11.6721198947,0.0,10.5075,1.16461989466
 08/10  17:00:00,353.685193609,25.4178222887,51.2115162532,0.0,62.886420148,41.4019203762,11.6721470505,0.0,10.5075,1.16464705053
 08/10  18:00:00,341.021748436,25.4178222887,44.8076168118,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/10  19:00:00,325.22351064,25.4178222887,37.7477113887,0.0,41.9242800987,36.8599292233,10.5045950474,0.0,9.34,1.16459504741
 08/10  20:00:00,304.680390408,25.4178222887,29.2163399905,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/10  21:00:00,228.892155837,25.4178222887,34.7193156274,0.0,13.9747600329,18.6919646116,5.83442930419,0.0,4.67,1.16442930419
 08/10  22:00:00,137.004508075,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/10  23:00:00,164.325761064,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927244877,0.0,2.335,1.16427244877
 08/10  24:00:00,147.058762821,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  01:00:00,138.74111956,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  02:00:00,136.874607246,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  03:00:00,136.503900554,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49918157617,0.0,2.335,1.16418157617
 08/11  04:00:00,166.322673878,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  05:00:00,166.621194431,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  06:00:00,236.377970717,25.4178222887,22.9388958998,0.0,13.9747600329,18.6919646116,4.93819131748,0.248191317477,4.67,0.02
 08/11  07:00:00,234.343441047,25.4178222887,13.4322065724,0.0,13.9747600329,18.6919646116,6.56004322144,0.725678932346,4.67,1.1643642891
 08/11  08:00:00,300.823205186,25.4178222887,18.6653013786,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/11  09:00:00,342.500358199,25.4178222887,27.6254743403,0.0,62.886420148,41.4019203762,11.6719751418,0.0,10.5075,1.16447514183
 08/11  10:00:00,353.252283912,25.4178222887,38.2924514854,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/11  11:00:00,365.885185084,25.4178222887,44.3025809718,0.0,62.886420148,41.4019203762,11.6723066452,0.0,10.5075,1.16480664518
 08/11  12:00:00,364.416121754,25.4178222887,46.2159477384,0.0,62.886420148,41.4019203762,11.6723586312,0.0,10.5075,1.16485863116
 08/11  13:00:00,373.055571423,25.4178222887,52.1922616073,0.0,62.886420148,41.4019203762,11.6723772747,0.0,10.5075,1.16487727472
 08/11  14:00:00,370.667277386,25.4178222887,56.8848218771,0.0,62.886420148,41.4019203762,11.6721944146,0.0,10.5075,1.16469441456
 08/11  15:00:00,368.864922158,25.4178222887,62.0495865225,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/11  16:00:00,368.111527574,25.4178222887,61.9678218871,0.0,62.886420148,41.4019203762,11.6721568261,0.0,10.5075,1.16465682612
 08/11  17:00:00,366.111076725,25.4178222887,60.5672832222,0.0,62.886420148,41.4019203762,11.6721868139,0.0,10.5075,1.16468681388
 08/11  18:00:00,351.081944096,25.4178222887,52.9327693825,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/11  19:00:00,325.047102983,25.4178222887,45.2641264492,0.0,41.9242800987,36.8599292233,10.5046063693,0.0,9.34,1.16460636927
 08/11  20:00:00,305.51306632,25.4178222887,38.1056262952,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/11  21:00:00,235.764996028,25.4178222887,45.6174228983,0.0,13.9747600329,18.6919646116,5.83441619656,0.0,4.67,1.16441619656
 08/11  22:00:00,139.651854454,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  23:00:00,166.149901429,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/11  24:00:00,147.777668715,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923787931,0.0,2.335,1.16423787931
 08/12  01:00:00,135.67226693,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  02:00:00,131.955287504,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  03:00:00,130.325066646,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91548143301,0.0,1.75125,1.16423143301
 08/12  04:00:00,138.301055276,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  05:00:00,137.547449046,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  06:00:00,183.54523214,25.4178222887,13.4309807413,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 08/12  07:00:00,186.948257179,25.4178222887,7.37787087752,0.0,6.98738001645,14.1499734587,5.58194722835,0.915041710667,3.5025,1.16440551768
 08/12  08:00:00,249.131572918,25.4178222887,8.75758966687,0.0,20.9621400493,23.2339557645,5.8575,0.0,5.8375,0.02
 08/12  09:00:00,278.639797014,25.4178222887,12.2211335724,0.0,41.9242800987,36.8599292233,10.5044937461,0.0,9.34,1.16449374614
 08/12  10:00:00,308.199186096,25.4178222887,15.9828992045,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/12  11:00:00,335.348434017,25.4178222887,21.2358824126,0.0,62.886420148,41.4019203762,11.6723259179,0.0,10.5075,1.1648259179
 08/12  12:00:00,332.557076942,25.4178222887,25.5510547921,0.0,62.886420148,41.4019203762,11.6723453036,0.0,10.5075,1.16484530363
 08/12  13:00:00,339.504294153,25.4178222887,29.1326696391,0.0,62.886420148,41.4019203762,11.6723647388,0.0,10.5075,1.16486473883
 08/12  14:00:00,336.421037128,25.4178222887,33.7225646883,0.0,62.886420148,41.4019203762,11.672171267,0.0,10.5075,1.16467126697
 08/12  15:00:00,330.722345382,25.4178222887,36.0098345334,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/12  16:00:00,329.566876843,25.4178222887,37.0452528157,0.0,62.886420148,41.4019203762,11.6721854182,0.0,10.5075,1.16468541823
 08/12  17:00:00,326.096342402,25.4178222887,35.5773585563,0.0,62.886420148,41.4019203762,11.6721917085,0.0,10.5075,1.16469170852
 08/12  18:00:00,294.78164739,25.4178222887,26.1593834624,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/12  19:00:00,248.200481609,25.4178222887,18.8856032642,0.0,20.9621400493,23.2339557645,7.0020412724,0.0,5.8375,1.1645412724
 08/12  20:00:00,241.977546025,25.4178222887,16.3195808465,0.0,20.9621400493,23.2339557645,5.8575,0.0,5.8375,0.02
 08/12  21:00:00,187.452602681,25.4178222887,17.2834945843,0.0,6.98738001645,14.1499734587,4.66691764246,0.0,3.5025,1.16441764246
 08/12  22:00:00,126.160650872,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/12  23:00:00,154.407125402,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553545505,0.0,1.75125,1.16428545505
 08/12  24:00:00,133.475769506,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  01:00:00,120.524781689,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  02:00:00,118.540258362,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  03:00:00,118.055372439,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91545745333,0.0,1.75125,1.16420745333
 08/13  04:00:00,125.506281235,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  05:00:00,124.788379508,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  06:00:00,163.494269474,25.4178222887,3.54410694287,0.0,6.98738001645,14.1499734587,4.66671836035,0.0,3.5025,1.16421836035
 08/13  07:00:00,173.385146684,25.4178222887,2.62486330407,0.0,6.98738001645,14.1499734587,6.38983619005,2.86733619005,3.5025,0.02
 08/13  08:00:00,210.863341969,25.4178222887,3.57779090689,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 08/13  09:00:00,192.531058735,25.4178222887,4.2153760143,0.0,6.98738001645,14.1499734587,4.66679846281,0.0,3.5025,1.16429846281
 08/13  10:00:00,225.517662877,25.4178222887,7.42463064748,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 08/13  11:00:00,251.634584819,25.4178222887,8.70219515048,0.0,27.9495200658,27.7759469175,8.16946560453,0.0,7.005,1.16446560453
 08/13  12:00:00,274.633868759,25.4178222887,12.519139414,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/13  13:00:00,279.761001276,25.4178222887,15.8060571068,0.0,41.9242800987,36.8599292233,10.5045149507,0.0,9.34,1.16451495067
 08/13  14:00:00,275.735956227,25.4178222887,18.6363172471,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/13  15:00:00,272.691843169,25.4178222887,21.0340671061,0.0,41.9242800987,36.8599292233,10.5044951603,0.0,9.34,1.16449516027
 08/13  16:00:00,277.135836319,25.4178222887,23.5711552265,0.0,41.9242800987,36.8599292233,10.5045279397,0.0,9.34,1.16452793966
 08/13  17:00:00,246.299285323,25.4178222887,21.1732788204,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 08/13  18:00:00,247.238596856,25.4178222887,17.1410501318,0.0,13.9747600329,18.6919646116,5.83443369642,0.0,4.67,1.16443369642
 08/13  19:00:00,235.986987787,25.4178222887,15.5004511451,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/13  20:00:00,229.66382297,25.4178222887,12.7510470731,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/13  21:00:00,205.330692164,25.4178222887,15.3400125703,0.0,13.9747600329,18.6919646116,5.83438799145,0.0,4.67,1.16438799145
 08/13  22:00:00,130.038171644,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  23:00:00,158.775579658,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 08/13  24:00:00,139.112845893,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91548768142,0.0,1.75125,1.16423768142
 08/14  01:00:00,127.695028857,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  02:00:00,126.122459343,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  03:00:00,124.272277192,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992378725,0.0,2.335,1.1642378725
 08/14  04:00:00,131.865218229,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  05:00:00,130.28874269,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  06:00:00,180.880600454,25.4178222887,5.42966277759,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/14  07:00:00,189.830645961,25.4178222887,4.25415247249,0.0,13.9747600329,18.6919646116,6.40481006705,0.570481561807,4.67,1.16432850524
 08/14  08:00:00,268.409164645,25.4178222887,6.92259939699,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/14  09:00:00,302.940873798,25.4178222887,10.0762436329,0.0,62.886420148,41.4019203762,11.6720369614,0.0,10.5075,1.1645369614
 08/14  10:00:00,297.867496229,25.4178222887,11.5806309331,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/14  11:00:00,319.602410179,25.4178222887,14.168675728,0.0,62.886420148,41.4019203762,11.6722490579,0.0,10.5075,1.1647490579
 08/14  12:00:00,312.308933828,25.4178222887,17.1107108025,0.0,62.886420148,41.4019203762,11.6723037556,0.0,10.5075,1.16480375557
 08/14  13:00:00,319.398400043,25.4178222887,22.404033159,0.0,62.886420148,41.4019203762,11.6723249384,0.0,10.5075,1.16482493844
 08/14  14:00:00,317.857116782,25.4178222887,27.4674328765,0.0,62.886420148,41.4019203762,11.6721437304,0.0,10.5075,1.16464373035
 08/14  15:00:00,318.257587183,25.4178222887,31.9323674616,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/14  16:00:00,319.557330719,25.4178222887,32.7550348186,0.0,62.886420148,41.4019203762,11.6721082417,0.0,10.5075,1.16460824167
 08/14  17:00:00,316.258334571,25.4178222887,31.1112152727,0.0,62.886420148,41.4019203762,11.6721406773,0.0,10.5075,1.16464067733
 08/14  18:00:00,309.369091456,25.4178222887,27.6171743276,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/14  19:00:00,296.740282171,25.4178222887,22.6023482948,0.0,41.9242800987,36.8599292233,10.5045619077,0.0,9.34,1.16456190775
 08/14  20:00:00,276.197043695,25.4178222887,17.0206373263,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/14  21:00:00,205.871226965,25.4178222887,17.8819450491,0.0,13.9747600329,18.6919646116,5.83437286645,0.0,4.67,1.16437286645
 08/14  22:00:00,131.505370529,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  23:00:00,159.953703168,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/14  24:00:00,140.808146602,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4991950775,0.0,2.335,1.1641950775
 08/15  01:00:00,128.576566016,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  02:00:00,125.769656986,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  03:00:00,122.601450896,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  04:00:00,148.372369543,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920525434,0.0,2.335,1.16420525434
 08/15  05:00:00,146.963068301,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  06:00:00,197.692452305,25.4178222887,4.61875732118,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/15  07:00:00,197.199647307,25.4178222887,3.23485735377,0.0,13.9747600329,18.6919646116,9.63925981458,3.80493826851,4.67,1.16432154606
 08/15  08:00:00,267.192038816,25.4178222887,6.42311653188,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/15  09:00:00,302.728663555,25.4178222887,10.0221730609,0.0,62.886420148,41.4019203762,11.6720691261,0.0,10.5075,1.16456912608
 08/15  10:00:00,295.92252142,25.4178222887,12.0590401974,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/15  11:00:00,317.415342042,25.4178222887,14.472452033,0.0,62.886420148,41.4019203762,11.6723378339,0.0,10.5075,1.16483783389
 08/15  12:00:00,311.545643868,25.4178222887,17.693258116,0.0,62.886420148,41.4019203762,11.6724043511,0.0,10.5075,1.16490435112
 08/15  13:00:00,319.121132111,25.4178222887,22.6853701583,0.0,62.886420148,41.4019203762,11.6724241744,0.0,10.5075,1.16492417443
 08/15  14:00:00,316.207447376,25.4178222887,26.996673126,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/15  15:00:00,313.819495447,25.4178222887,29.2967044459,0.0,62.886420148,41.4019203762,11.6721582456,0.0,10.5075,1.16465824562
 08/15  16:00:00,317.299358206,25.4178222887,31.1630740636,0.0,62.886420148,41.4019203762,11.6721758273,0.0,10.5075,1.16467582728
 08/15  17:00:00,319.905929831,25.4178222887,32.4701160077,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/15  18:00:00,311.332859229,25.4178222887,28.5174777482,0.0,41.9242800987,36.8599292233,10.5046501931,0.0,9.34,1.16465019314
 08/15  19:00:00,291.687661031,25.4178222887,23.2721582294,0.0,41.9242800987,36.8599292233,10.5046041716,0.0,9.34,1.16460417162
 08/15  20:00:00,268.398144328,25.4178222887,17.859889633,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/15  21:00:00,197.345653079,25.4178222887,17.5809343943,0.0,13.9747600329,18.6919646116,5.83439090656,0.0,4.67,1.16439090656
 08/15  22:00:00,130.439872529,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  23:00:00,159.242406248,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/15  24:00:00,138.831100693,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923121888,0.0,2.335,1.16423121888
 08/16  01:00:00,126.714671282,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  02:00:00,126.125636548,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  03:00:00,125.509190055,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  04:00:00,132.4548674,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924149186,0.0,2.335,1.16424149186
 08/16  05:00:00,131.064189534,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  06:00:00,183.142303,25.4178222887,5.33190006626,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/16  07:00:00,192.523636216,25.4178222887,4.24039125862,0.0,13.9747600329,18.6919646116,6.40851694187,0.574194408143,4.67,1.16432253373
 08/16  08:00:00,274.421673743,25.4178222887,7.93969975213,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/16  09:00:00,312.134005516,25.4178222887,11.8892595786,0.0,62.886420148,41.4019203762,11.6719857699,0.0,10.5075,1.16448576989
 08/16  10:00:00,308.384886091,25.4178222887,14.0097024715,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/16  11:00:00,325.455524062,25.4178222887,16.5519108967,0.0,62.886420148,41.4019203762,11.6722565216,0.0,10.5075,1.16475652161
 08/16  12:00:00,321.507147499,25.4178222887,21.8056637786,0.0,62.886420148,41.4019203762,11.6723242746,0.0,10.5075,1.16482427461
 08/16  13:00:00,329.382470505,25.4178222887,27.1157418346,0.0,62.886420148,41.4019203762,11.6723451524,0.0,10.5075,1.16484515243
 08/16  14:00:00,325.72781812,25.4178222887,31.6190617278,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/16  15:00:00,324.949204523,25.4178222887,34.4436595263,0.0,62.886420148,41.4019203762,11.6722314661,0.0,10.5075,1.16473146614
 08/16  16:00:00,327.505641059,25.4178222887,35.6413471535,0.0,62.886420148,41.4019203762,11.672252076,0.0,10.5075,1.16475207604
 08/16  17:00:00,327.586476419,25.4178222887,35.1269972382,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/16  18:00:00,317.974017466,25.4178222887,30.9817777768,0.0,41.9242800987,36.8599292233,10.5045728307,0.0,9.34,1.16457283068
 08/16  19:00:00,305.55557208,25.4178222887,24.6313489731,0.0,41.9242800987,36.8599292233,10.5045274763,0.0,9.34,1.1645274763
 08/16  20:00:00,280.114691826,25.4178222887,17.716803076,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 08/16  21:00:00,208.567837398,25.4178222887,19.2535137411,0.0,13.9747600329,18.6919646116,5.83441796801,0.0,4.67,1.16441796801
 08/16  22:00:00,131.830927214,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  23:00:00,160.541087456,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/16  24:00:00,140.876045631,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/17  01:00:00,127.777756175,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922790699,0.0,2.335,1.16422790699
 08/17  02:00:00,126.453458539,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/17  03:00:00,125.601806633,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/17  04:00:00,133.511929107,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922615661,0.0,2.335,1.16422615661
 08/17  05:00:00,132.813861665,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/17  06:00:00,185.154664978,25.4178222887,5.87852252789,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/17  07:00:00,195.182296371,25.4178222887,4.8132410491,0.0,13.9747600329,18.6919646116,5.27038157016,0.58038157016,4.67,0.02
 08/17  08:00:00,276.164927533,25.4178222887,8.38354456598,0.0,34.9369000822,32.3179380704,9.33693100614,0.0,8.1725,1.16443100614
 08/17  09:00:00,315.534500557,25.4178222887,13.2108744198,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/17  10:00:00,316.139855632,25.4178222887,16.2721505838,0.0,62.886420148,41.4019203762,11.6721455571,0.0,10.5075,1.16464555711
 08/17  11:00:00,337.942660917,25.4178222887,21.9364464488,0.0,62.886420148,41.4019203762,11.6723626654,0.0,10.5075,1.16486266544
 08/17  12:00:00,337.080437231,25.4178222887,27.733013829,0.0,62.886420148,41.4019203762,11.6724423559,0.0,10.5075,1.16494235587
 08/17  13:00:00,345.836095702,25.4178222887,33.034796125,0.0,62.886420148,41.4019203762,11.672274869,0.0,10.5075,1.164774869
 08/17  14:00:00,338.178994724,25.4178222887,36.3834388971,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/17  15:00:00,334.573619321,25.4178222887,38.483451363,0.0,62.886420148,41.4019203762,11.6721617016,0.0,10.5075,1.16466170155
 08/17  16:00:00,340.180762545,25.4178222887,41.5034814836,0.0,62.886420148,41.4019203762,11.6721834183,0.0,10.5075,1.1646834183
 08/17  17:00:00,340.822274176,25.4178222887,41.9713531478,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/17  18:00:00,329.955296148,25.4178222887,37.3687758666,0.0,41.9242800987,36.8599292233,10.504650413,0.0,9.34,1.16465041296
 08/17  19:00:00,316.417882678,25.4178222887,30.4297773934,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 08/17  20:00:00,290.692126638,25.4178222887,22.4749407269,0.0,34.9369000822,32.3179380704,9.33707570212,0.0,8.1725,1.16457570212
 08/17  21:00:00,215.745473062,25.4178222887,24.7414812365,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/17  22:00:00,133.270040261,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49934338112,0.0,2.335,1.16434338112
 08/17  23:00:00,161.541583884,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/17  24:00:00,142.593068415,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/18  01:00:00,131.473711887,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992239249,0.0,2.335,1.1642239249
 08/18  02:00:00,130.211689034,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/18  03:00:00,129.661230963,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/18  04:00:00,157.57827737,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
